"Fingerprint","RelativePath","LineNumber","Category","RiskLevel","RefactorTrack","Evidence","Status"
"EF16310FABBE95BB","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","497","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (feature_code) DO UPDATE SET feature_name = EXCLUDED.feature_name, grain = EXCLUDED.grain, material_code = EXCLUDED.material_code, source_code = EXCLUDED.source_code, value_numeric = EXCLUDED.value_numeric, value_text = EXCLUDED.value_text, freshness_status = EXCLUDED.freshness_status, is_ready = EXCLUDED.is_ready, generated_at_utc = now();"",","REMAINING_IN_API"
"7B11287B09133670","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","499","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase4_outcome_evidence (outcome_code, outcome_name, grain, material_code, value_numeric, value_text, label_completeness_percent, is_ready) VALUES"",","REMAINING_IN_API"
"5106C518AD3B4321","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","505","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (outcome_code) DO UPDATE SET outcome_name = EXCLUDED.outcome_name, grain = EXCLUDED.grain, material_code = EXCLUDED.material_code, value_numeric = EXCLUDED.value_numeric, value_text = EXCLUDED.value_text, label_completeness_percent = EXCLUDED.label_completeness_percent, is_ready = EXCLUDED.is_ready, generated_at_utc = now();"",","REMAINING_IN_API"
"BA65B62B2B1B2E67","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","507","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase4_cascade_downtime_evidence (event_code, equipment_stop_minutes, production_impact_minutes, buffer_absorbed_minutes, cascade_amplification_factor, classification, is_ready) VALUES"",","REMAINING_IN_API"
"5079F6C086E5E8CC","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","512","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (event_code) DO UPDATE SET equipment_stop_minutes = EXCLUDED.equipment_stop_minutes, production_impact_minutes = EXCLUDED.production_impact_minutes, buffer_absorbed_minutes = EXCLUDED.buffer_absorbed_minutes, cascade_amplification_factor = EXCLUDED.cascade_amplification_factor, classification = EXCLUDED.classification, is_ready = EXCLUDED.is_ready;"",","REMAINING_IN_API"
"A6E6A79DFE90A280","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","514","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase4_compute_provider_evidence (method_code, method_name, supports_type_pair, has_p_value, has_effect_size, has_governance, is_ready) VALUES"",","REMAINING_IN_API"
"7674CDE45428E66A","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","521","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (method_code) DO UPDATE SET method_name = EXCLUDED.method_name, supports_type_pair = EXCLUDED.supports_type_pair, has_p_value = EXCLUDED.has_p_value, has_effect_size = EXCLUDED.has_effect_size, has_governance = EXCLUDED.has_governance, is_ready = EXCLUDED.is_ready;"",","REMAINING_IN_API"
"745171BCFB6E17C1","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","523","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase5_learning_job_evidence (job_code, job_name, schedule_expression, lifecycle_state, enabled, readiness_gate_status, last_run_status, next_run_utc, last_run_utc, run_count, backoff_seconds, governance_message) VALUES"",","REMAINING_IN_API"
"C1E54ADE0796F63E","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","528","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (job_code) DO UPDATE SET job_name = EXCLUDED.job_name, schedule_expression = EXCLUDED.schedule_expression, lifecycle_state = EXCLUDED.lifecycle_state, enabled = EXCLUDED.enabled, readiness_gate_status = EXCLUDED.readiness_gate_status, last_run_status = EXCLUDED.last_run_status, next_run_utc = EXCLUDED.next_run_utc, last_run_utc = EXCLUDED.last_run_utc, run_count = GREATEST(phase5_learning_job_evidence.run_count, EXCLUDED.run_count), backoff_seconds = EXCLUDED.backoff_seconds, governance_message = EXCLUDED.governance_message;"",","REMAINING_IN_API"
"1F444C248C822723","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","530","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase5_correlation_result_evidence (result_code, job_code, subject_code, outcome_code, method_code, effect_size, p_value, q_value, confidence_low, confidence_high, sample_size, stability_score, ranking, lifecycle_state) VALUES"",","REMAINING_IN_API"
"81EBF52D9E554823","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","535","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (result_code) DO UPDATE SET job_code = EXCLUDED.job_code, subject_code = EXCLUDED.subject_code, outcome_code = EXCLUDED.outcome_code, method_code = EXCLUDED.method_code, effect_size = EXCLUDED.effect_size, p_value = EXCLUDED.p_value, q_value = EXCLUDED.q_value, confidence_low = EXCLUDED.confidence_low, confidence_high = EXCLUDED.confidence_high, sample_size = EXCLUDED.sample_size, stability_score = EXCLUDED.stability_score, ranking = EXCLUDED.ranking, lifecycle_state = EXCLUDED.lifecycle_state;"",","REMAINING_IN_API"
"296891EBD918A5AB","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","537","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""INSERT INTO phase5_golden_dataset_evidence (check_code, check_name, status, expected_behavior, evidence, signal_recovered, noise_rejected, deterministic, fdr_controlled) VALUES"",","REMAINING_IN_API"
"652F04249A6C3923","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","543","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","""ON CONFLICT (check_code) DO UPDATE SET check_name = EXCLUDED.check_name, status = EXCLUDED.status, expected_behavior = EXCLUDED.expected_behavior, evidence = EXCLUDED.evidence, signal_recovered = EXCLUDED.signal_recovered, noise_rejected = EXCLUDED.noise_rejected, deterministic = EXCLUDED.deterministic, fdr_controlled = EXCLUDED.fdr_controlled;""","REMAINING_IN_API"
"98ACB0C2C8F63E33","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","117","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_mfa_totp_enrollments","REMAINING_IN_API"
"3D434DAB6C5E2F9E","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","132","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"1BA38F1FF1B60EF3","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","153","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DELETE FROM public.ppiq_mfa_recovery_codes","REMAINING_IN_API"
"4FC1A6F8741C87ED","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","166","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_mfa_recovery_codes","REMAINING_IN_API"
"478F272B449FF97F","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","283","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_user_sessions","REMAINING_IN_API"
"A4DAB3CBF066A629","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","570","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_identity_policy(tenant_id)","REMAINING_IN_API"
"42F9EFDA6BA5C960","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","589","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_account_protection_state","REMAINING_IN_API"
"290204142BC9EEF5","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","606","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"3B0DFDED6DE5443D","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","639","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_account_protection_state","REMAINING_IN_API"
"7F5750980E5EF4B2","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","654","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"3EEA5C40FE26F2BA","Backend\PlantProcess.Api\EnterpriseIdentity\V5EnterpriseIdentityEndpoints.cs","733","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_auth_audit_events","REMAINING_IN_API"
"83EFC666E54F46C2","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","209","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_sso_role_mappings","REMAINING_IN_API"
"A844FFB93D7DADE4","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","230","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"D75F98D9932BB923","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","532","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_sso_principals","REMAINING_IN_API"
"54326874CB4BE45A","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","555","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"2FC6DEA7650D3FCE","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","585","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_scim_users","REMAINING_IN_API"
"6DCCF000A36F0ABF","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","610","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"9817214004CD3F3A","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","645","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_scim_groups","REMAINING_IN_API"
"E2DF2C755367F510","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","662","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"6790897A7264C291","Backend\PlantProcess.Api\EnterpriseSsoScim\V5EnterpriseSsoScimEndpoints.cs","777","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_identity_provisioning_audit","REMAINING_IN_API"
"A280FF0AAFEEA81C","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","71","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_oidc_runtime_jwks_keys","REMAINING_IN_API"
"B34B77008CFC95B8","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","96","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"5F4782621E3B1B9D","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","557","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_sso_principals","REMAINING_IN_API"
"BA327B9F870E2725","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","582","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"93870CF662AB0356","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","621","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_sso_runtime_validation_events","REMAINING_IN_API"
"18236F1AFED1C3F4","Backend\PlantProcess.Api\EnterpriseSsoScim\V5IdentityRuntimeCertificationEndpoints.cs","680","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_scim_runtime_contract_events","REMAINING_IN_API"
"63D452A75A917B68","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","212","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_notification_channels","REMAINING_IN_API"
"808E7AF4782DC6E9","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","231","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"78235DCA7739805D","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","344","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_suggestion_action_outcomes","REMAINING_IN_API"
"EA9390E46980B2BF","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","474","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_lead_captures","REMAINING_IN_API"
"47ACDF4039D17710","Backend\PlantProcess.Api\OutboundLeadSystem\V5OutboundLeadSystemEndpoints.cs","560","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_notification_deliveries","REMAINING_IN_API"
"2374D2A296BBA6F7","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","532","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_runtime_sources","REMAINING_IN_API"
"9346A599BD6C3D73","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","563","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"6FDFBEB5E9B01B09","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","635","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_runtime_readings","REMAINING_IN_API"
"E3816B18CB71F958","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","699","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_backfill_checkpoints","REMAINING_IN_API"
"4D991CCEB791E16E","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","726","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"C7225FE491F70FA9","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","823","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_runtime_events","REMAINING_IN_API"
"DEAD51081B184D12","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","296","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_plant_connectors","REMAINING_IN_API"
"908D4E1666CC6087","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","317","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"8A3DB44097675712","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","364","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_tag_catalog","REMAINING_IN_API"
"0F2D19212F47E5AD","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","385","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"D846391CB497217A","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","413","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_truth_snapshots","REMAINING_IN_API"
"C933211DF72E4001","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","463","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_backfill_jobs","REMAINING_IN_API"
"B5F6B8EFD943BBC1","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","536","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_telemetry_samples","REMAINING_IN_API"
"FAB0084C1796A90D","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","580","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_connector_sync_checkpoints","REMAINING_IN_API"
"470624BD751352C0","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","599","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"EEE86878726C517A","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","292","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_ed25519_entitlement_audit","REMAINING_IN_API"
"18DE5F797BBC83DA","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","431","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_ed25519_activated_licenses","REMAINING_IN_API"
"7A3B50793A4A01F4","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","468","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"315F4021177E4BED","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","309","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_license_signing_keys","REMAINING_IN_API"
"405103BBB92C1764","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","431","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_signed_license_artifacts","REMAINING_IN_API"
"E98665FE53644B8F","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","464","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"3DC9215E587845B7","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","505","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_license_entitlement_projection","REMAINING_IN_API"
"7742048CD867D3A1","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","540","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"524E87C0F1091FA5","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","588","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_license_events","REMAINING_IN_API"
"FBBEFC4F85FEF064","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","115","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_sessions","REMAINING_IN_API"
"A0E06D83F4FE3538","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","132","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"245370EBF5B0FD7F","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","226","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_business_keys","REMAINING_IN_API"
"99FC334CFBCEEB8C","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","247","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"D0FA423BEC833017","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","295","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_joins","REMAINING_IN_API"
"CA951C95A44031D0","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","352","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_canonical_suggestions","REMAINING_IN_API"
"4168F4D3EFDA6D5F","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","420","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_dry_runs","REMAINING_IN_API"
"7BC122B71957E5DC","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","502","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_versions","REMAINING_IN_API"
"60B5E61EA298A426","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","573","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_tables","REMAINING_IN_API"
"2BD98F4FBC6BF29F","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","588","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"4516EA4FFDDA8ABB","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","616","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","INSERT INTO public.ppiq_visual_mapper_columns","REMAINING_IN_API"
